stay_id,begin_of_stay,end_of_stay,persons,room_type,total_price
27814,2020-05-21,2020-05-27,3,Family,2194.5
27815,2017-06-09,2017-06-16,1,Single,1444.0
27816,2019-11-08,2019-11-10,4,Single,363.93
27817,2022-11-17,2022-11-18,3,Single,277.13
27818,2019-05-26,2019-06-04,4,Single,1364.17
27819,2019-11-21,2019-12-02,3,Family,4105.28
27820,2023-09-18,2023-09-19,4,Single,145.93
27821,2020-10-18,2020-10-30,1,Single,3064.49
27822,2022-01-21,2022-02-02,1,Double,1932.8
27823,2021-09-15,2021-09-17,3,Family,1054.04
27824,2022-09-20,2022-09-28,1,Single,1544.65
27825,2022-02-13,2022-02-25,4,Single,1371.25
27826,2022-04-04,2022-04-14,4,Single,1204.07
27827,2019-04-09,2019-04-13,1,Double,1042.01
27828,2022-05-21,2022-05-23,3,Single,300.59
27829,2021-05-07,2021-05-16,4,Family,4062.52
27830,2021-07-28,2021-08-10,3,Family,7620.58
27831,2023-12-20,2023-12-24,4,Family,1770.15
27832,2021-07-01,2021-07-06,3,Family,2395.83
27833,2022-10-20,2022-10-28,3,Family,3884.43
27834,2019-02-25,2019-03-11,2,Single,1230.33
27835,2020-12-04,2020-12-18,1,Single,2116.24
27836,2022-07-08,2022-07-14,1,Double,2154.17
27837,2017-02-04,2017-02-05,3,Single,116.72
27838,2015-04-13,2015-04-24,3,Single,852.95
27839,2018-01-10,2018-01-12,3,Single,195.61
27840,2017-05-19,2017-05-30,2,Single,1682.35
27841,2022-12-13,2022-12-17,4,Family,1420.21
27842,2020-09-18,2020-09-27,3,Single,993.26
27843,2020-07-27,2020-08-01,2,Double,1554.58
27844,2018-07-17,2018-07-27,1,Double,2791.79
27845,2019-03-26,2019-04-08,4,Family,6724.84
27846,2019-08-29,2019-09-11,2,Double,3557.73
27847,2018-03-30,2018-04-07,4,Single,1720.74
27848,2020-05-24,2020-06-07,2,Double,4841.14
27849,2019-08-18,2019-08-31,2,Single,4242.67
27850,2016-05-29,2016-06-03,3,Family,1516.26
27851,2015-11-04,2015-11-12,4,Single,1660.36
27852,2017-03-25,2017-04-02,4,Single,1620.25
27853,2023-09-07,2023-09-14,1,Double,1387.93
27854,2023-03-14,2023-03-19,2,Single,951.61
27855,2019-06-25,2019-07-05,4,Single,2375.08
27856,2017-06-16,2017-06-19,1,Single,406.72
27857,2022-05-12,2022-05-22,3,Family,4239.62
27858,2016-06-14,2016-06-22,2,Double,2720.75
27859,2023-03-05,2023-03-18,4,Single,2098.74
27860,2022-02-08,2022-02-19,1,Single,1652.31
27861,2021-07-21,2021-07-28,1,Double,1772.61
27862,2015-02-09,2015-02-10,4,Family,278.08
27863,2015-06-21,2015-06-25,1,Double,945.78
27864,2015-06-15,2015-06-28,3,Family,5806.71
27865,2016-01-16,2016-01-17,4,Single,117.13
27866,2015-12-07,2015-12-11,3,Single,307.13
27867,2022-05-21,2022-06-03,4,Family,7254.33
27868,2021-05-10,2021-05-18,2,Double,2067.22
27869,2015-10-13,2015-10-25,4,Family,5142.2
27870,2017-08-19,2017-09-01,4,Single,2825.78
27871,2019-01-15,2019-01-18,3,Family,985.54
27872,2016-03-24,2016-04-04,3,Family,4267.02
27873,2016-02-12,2016-02-13,4,Family,331.08
27874,2016-07-01,2016-07-14,1,Single,2167.49
27875,2018-06-29,2018-07-01,3,Family,884.25
27876,2018-11-19,2018-11-26,1,Double,1412.66
27877,2016-07-24,2016-08-05,3,Single,1994.54
27878,2018-06-18,2018-06-19,3,Family,601.12
27879,2018-08-21,2018-08-25,3,Single,575.5
27880,2018-08-04,2018-08-18,4,Single,3029.15
27881,2019-09-25,2019-10-02,3,Family,3019.85
27882,2016-09-19,2016-09-27,4,Family,3191.64
27883,2023-02-23,2023-03-08,4,Family,3232.92
27884,2021-12-19,2021-12-26,4,Single,713.49
27885,2016-03-18,2016-03-26,3,Single,1149.8
27886,2019-10-24,2019-11-02,3,Family,3846.18
27887,2021-09-17,2021-09-18,4,Single,158.59
27888,2023-05-04,2023-05-10,2,Double,2190.45
27889,2018-01-11,2018-01-24,3,Single,783.14
27890,2021-02-22,2021-02-23,2,Double,171.81
27891,2016-10-21,2016-10-25,2,Single,536.95
27892,2016-01-18,2016-01-30,1,Double,1861.07
27893,2020-07-11,2020-07-16,4,Single,1662.99
27894,2016-08-09,2016-08-12,1,Single,425.02
27895,2015-01-13,2015-01-16,2,Double,503.18
27896,2015-08-20,2015-08-30,2,Double,3723.88
27897,2023-08-27,2023-09-03,2,Double,2797.98
27898,2021-08-23,2021-09-04,3,Family,6264.66
27899,2023-09-16,2023-09-30,3,Single,6211.61
27900,2021-01-23,2021-01-30,2,Single,844.54
27901,2015-09-26,2015-10-06,1,Single,1568.82
27902,2021-01-19,2021-01-31,2,Double,3074.51
27903,2021-09-17,2021-09-18,3,Family,554.61
27904,2017-07-20,2017-08-03,3,Single,2953.41
27905,2023-09-04,2023-09-06,4,Family,1024.6
27906,2019-02-05,2019-02-18,4,Family,3621.89
27907,2016-05-07,2016-05-13,2,Double,1958.11
27908,2016-06-17,2016-06-18,4,Single,152.74
27909,2022-03-01,2022-03-03,3,Family,1090.06
27910,2016-01-20,2016-01-26,4,Single,331.65
27911,2020-07-16,2020-07-26,1,Double,3022.4
27912,2021-04-04,2021-04-06,1,Single,261.01
27913,2016-01-22,2016-02-01,1,Double,1918.17
27914,2022-11-20,2022-12-04,2,Single,3445.82
27915,2020-10-17,2020-10-26,4,Single,1587.32
27916,2020-06-23,2020-06-24,3,Single,194.48
27917,2015-04-07,2015-04-12,4,Single,583.85
27918,2021-06-25,2021-07-05,2,Single,2194.91
27919,2020-05-08,2020-05-20,3,Family,6072.92
27920,2022-07-03,2022-07-12,4,Family,5698.24
27921,2020-11-15,2020-11-28,2,Double,3343.53
27922,2020-12-08,2020-12-14,4,Single,616.62
27923,2016-10-30,2016-11-05,4,Single,552.03
27924,2021-01-13,2021-01-19,2,Double,823.95
27925,2022-06-21,2022-06-27,3,Family,3639.71
27926,2016-10-11,2016-10-21,4,Single,2203.24
27927,2015-06-25,2015-06-29,3,Single,727.14
27928,2021-09-12,2021-09-20,3,Family,3716.99
27929,2015-06-11,2015-06-18,2,Double,2223.41
27930,2021-06-12,2021-06-16,2,Single,756.06
27931,2023-10-27,2023-11-06,4,Single,1335.37
27932,2022-10-28,2022-11-02,1,Double,1265.96
27933,2016-09-13,2016-09-23,1,Double,2253.02
27934,2016-01-04,2016-01-17,3,Family,2978.96
27935,2019-05-06,2019-05-20,4,Single,2403.17
27936,2015-08-14,2015-08-25,1,Single,1499.06
27937,2019-08-18,2019-08-19,1,Single,224.24
27938,2016-08-17,2016-08-26,4,Single,1372.61
27939,2020-03-23,2020-04-01,3,Single,902.65
27940,2019-01-24,2019-02-03,3,Single,906.21
27941,2023-03-29,2023-03-31,1,Single,356.17
27942,2019-05-02,2019-05-11,3,Family,2584.19
27943,2022-06-25,2022-06-28,1,Double,968.58
27944,2021-03-17,2021-03-20,3,Family,1022.41
27945,2017-11-25,2017-12-09,2,Double,3486.03
27946,2023-11-11,2023-11-12,2,Double,243.89
27947,2020-03-13,2020-03-26,4,Family,5995.44
27948,2018-03-03,2018-03-10,4,Single,1146.78
27949,2020-02-08,2020-02-15,4,Family,2577.95
27950,2016-08-10,2016-08-21,3,Family,5076.9
27951,2020-02-10,2020-02-19,4,Family,1942.85
27952,2021-02-11,2021-02-18,3,Family,1694.59
27953,2015-01-31,2015-02-09,1,Double,949.99
27954,2021-09-27,2021-10-08,4,Single,1704.11
27955,2018-10-20,2018-10-29,3,Family,4571.07
27956,2022-04-23,2022-04-27,3,Single,788.45
27957,2015-07-15,2015-07-24,3,Family,5640.07
27958,2015-09-24,2015-10-01,4,Family,3061.48
27959,2018-08-30,2018-09-03,2,Double,1142.18
27960,2016-11-28,2016-12-03,2,Double,1229.5
27961,2015-01-06,2015-01-20,3,Family,2746.38
27962,2019-12-16,2019-12-26,2,Double,2165.99
27963,2022-09-05,2022-09-08,1,Double,1062.38
27964,2016-08-23,2016-09-01,1,Single,2485.13
27965,2017-11-25,2017-11-30,1,Single,690.85
27966,2022-10-17,2022-10-28,2,Double,4159.04
27967,2018-03-31,2018-04-06,2,Double,1099.62
27968,2023-06-07,2023-06-10,3,Family,1976.97
27969,2017-02-02,2017-02-14,3,Family,4140.42
27970,2015-08-20,2015-08-23,1,Single,500.35
27971,2016-12-06,2016-12-11,3,Family,1235.03
27972,2023-07-14,2023-07-23,4,Family,7577.62
27973,2020-06-01,2020-06-04,4,Family,2041.13
27974,2017-04-12,2017-04-26,2,Single,2214.89
27975,2022-01-28,2022-02-06,4,Single,1688.32
27976,2023-01-12,2023-01-15,3,Family,1095.18
27977,2021-02-01,2021-02-09,4,Single,1351.71
27978,2021-09-20,2021-09-27,1,Double,1536.1
27979,2023-03-28,2023-04-03,4,Single,1208.93
27980,2021-05-08,2021-05-22,3,Family,6817.33
27981,2017-02-19,2017-02-26,3,Family,1154.84
27982,2020-03-20,2020-04-02,1,Single,2085.7
27983,2019-01-12,2019-01-13,2,Single,130.57
27984,2017-09-06,2017-09-18,4,Single,2426.29
27985,2016-10-06,2016-10-08,2,Single,202.05
27986,2020-05-28,2020-06-04,1,Single,1483.96
27987,2020-11-15,2020-11-28,2,Single,1981.95
27988,2021-05-05,2021-05-14,2,Single,1340.57
27989,2017-02-10,2017-02-24,1,Double,1926.0
27990,2017-03-29,2017-04-08,2,Single,1223.11
27991,2019-05-24,2019-06-02,4,Single,2181.1
27992,2018-10-28,2018-11-08,2,Double,2416.03
27993,2022-12-19,2022-12-28,1,Single,2570.88
27994,2016-11-21,2016-11-22,2,Double,381.18
27995,2023-06-26,2023-06-29,2,Single,638.77
27996,2023-04-28,2023-05-08,2,Double,3471.87
27997,2022-09-19,2022-09-30,1,Double,2366.27
27998,2016-06-23,2016-07-07,4,Single,2194.62
27999,2020-09-03,2020-09-06,1,Double,674.14
28000,2023-10-05,2023-10-15,1,Single,2065.38
28001,2019-11-20,2019-11-27,2,Double,2074.52
28002,2019-08-09,2019-08-21,3,Family,7248.92
28003,2019-02-27,2019-03-07,3,Family,1887.87
28004,2016-10-18,2016-10-20,2,Double,478.75
28005,2016-11-10,2016-11-11,1,Double,227.9
28006,2023-11-11,2023-11-13,1,Single,329.54
28007,2021-06-18,2021-06-30,1,Single,3456.13
28008,2016-10-10,2016-10-21,3,Single,1682.37
28009,2021-01-20,2021-02-02,1,Single,1839.54
28010,2018-12-25,2018-12-31,1,Double,978.23
28011,2021-10-29,2021-11-07,1,Double,2187.45
28012,2016-09-04,2016-09-15,1,Single,1561.3
28013,2016-12-14,2016-12-15,4,Single,110.78
28014,2020-12-21,2020-12-31,4,Family,4218.4
28015,2016-10-14,2016-10-23,4,Family,3263.79
28016,2019-04-25,2019-05-02,4,Family,3274.56
28017,2015-06-23,2015-07-07,3,Family,6847.55
28018,2020-07-01,2020-07-09,4,Single,1663.19
28019,2019-01-19,2019-01-29,4,Single,865.3
28020,2016-06-26,2016-06-28,4,Family,994.17
28021,2020-05-17,2020-05-22,3,Family,2386.66
28022,2020-06-25,2020-06-28,3,Single,578.17
28023,2018-04-24,2018-05-02,3,Family,3074.93
28024,2015-04-29,2015-05-02,1,Double,536.85
28025,2021-08-20,2021-09-02,4,Family,8554.29
28026,2017-07-06,2017-07-09,2,Single,599.78
28027,2019-09-08,2019-09-20,1,Double,2196.04
28028,2021-06-19,2021-06-29,2,Double,3687.36
28029,2018-01-17,2018-01-20,2,Double,423.8
28030,2015-02-09,2015-02-13,4,Single,413.92
28031,2020-10-27,2020-11-09,1,Double,2994.52
28032,2019-10-23,2019-11-03,2,Single,1539.39
28033,2016-11-18,2016-11-28,2,Single,1579.3
28034,2019-12-27,2020-01-02,4,Family,1861.53
28035,2023-11-10,2023-11-11,4,Single,181.61
28036,2017-03-31,2017-04-06,1,Single,597.45
28037,2017-11-16,2017-11-26,1,Single,1647.47
28038,2016-06-26,2016-07-07,1,Double,4220.16
28039,2021-10-16,2021-10-27,4,Single,2187.26
28040,2020-09-21,2020-09-29,1,Single,815.83
28041,2022-07-13,2022-07-23,4,Single,2528.43
28042,2023-04-06,2023-04-19,2,Double,3041.37
28043,2022-04-13,2022-04-20,3,Family,3581.54
28044,2023-09-26,2023-10-06,3,Single,2163.21
28045,2020-05-12,2020-05-14,1,Single,284.65
28046,2018-12-21,2018-12-27,1,Double,779.36
28047,2015-03-23,2015-03-27,3,Family,2092.96
28048,2019-05-02,2019-05-05,1,Double,757.58
28049,2021-08-09,2021-08-19,4,Family,7656.83
28050,2021-06-02,2021-06-15,1,Double,5663.55
28051,2022-04-17,2022-04-29,1,Double,3346.8
28052,2019-08-04,2019-08-17,4,Single,3346.38
28053,2022-07-24,2022-07-30,4,Single,1945.21
28054,2023-09-05,2023-09-11,3,Single,844.67
28055,2021-12-15,2021-12-18,1,Double,573.28
28056,2023-01-03,2023-01-05,2,Double,471.46
28057,2022-01-22,2022-02-05,1,Single,2180.5
28058,2021-10-22,2021-11-01,3,Family,4211.04
28059,2021-10-04,2021-10-06,3,Family,850.08
28060,2022-06-13,2022-06-24,1,Double,4238.35
28061,2019-07-14,2019-07-21,4,Family,4151.26
28062,2023-08-11,2023-08-16,2,Single,1064.37
28063,2022-07-28,2022-08-02,4,Single,1190.91
28064,2022-03-01,2022-03-11,1,Double,3466.84
28065,2017-11-12,2017-11-22,1,Single,1558.1
28066,2022-06-26,2022-07-04,2,Single,1343.34
28067,2015-07-29,2015-08-05,1,Single,928.35
28068,2020-09-05,2020-09-15,1,Double,2685.53
28069,2015-03-21,2015-03-31,4,Single,1279.67
28070,2022-09-08,2022-09-17,2,Double,2734.96
28071,2023-07-28,2023-08-10,3,Family,7286.72
28072,2021-03-28,2021-04-05,1,Double,2451.51
28073,2020-03-24,2020-04-05,4,Single,1924.59
28074,2021-08-15,2021-08-21,2,Single,1505.23
28075,2019-01-19,2019-01-29,3,Single,1108.27
28076,2018-12-13,2018-12-27,3,Family,3614.25
28077,2017-11-27,2017-12-03,1,Double,1301.31
28078,2021-11-18,2021-11-26,4,Family,4050.73
28079,2018-03-11,2018-03-20,3,Single,1563.63
28080,2020-11-05,2020-11-11,1,Double,1583.84
28081,2022-05-07,2022-05-13,1,Single,1208.98
28082,2023-01-21,2023-01-30,2,Single,964.6
28083,2015-04-15,2015-04-29,4,Single,1969.66
28084,2021-01-03,2021-01-09,2,Single,881.65
28085,2018-09-25,2018-10-06,3,Single,2114.18
28086,2016-09-17,2016-09-20,2,Double,664.98
28087,2021-07-01,2021-07-11,1,Single,2153.04
28088,2022-01-18,2022-01-29,3,Family,2979.32
28089,2017-03-28,2017-04-07,2,Double,2419.85
28090,2020-07-24,2020-08-06,2,Double,4362.78
28091,2015-06-13,2015-06-25,1,Double,4364.93
28092,2015-03-17,2015-03-26,2,Single,1403.22
28093,2018-07-14,2018-07-27,3,Single,2090.42
28094,2023-04-07,2023-04-09,4,Family,1003.61
28095,2023-06-01,2023-06-05,2,Single,1334.22
28096,2015-03-04,2015-03-08,4,Family,1842.94
28097,2015-06-14,2015-06-20,4,Family,2953.67
28098,2017-04-23,2017-04-26,1,Double,583.3
28099,2020-09-12,2020-09-22,3,Family,3186.42
28100,2016-12-06,2016-12-08,2,Single,213.44
28101,2018-01-15,2018-01-22,3,Family,1664.34
28102,2021-04-17,2021-04-28,4,Family,4225.65
28103,2016-10-24,2016-10-31,3,Family,2864.97
28104,2017-01-27,2017-02-07,3,Single,896.52
28105,2016-07-05,2016-07-07,1,Single,593.28
28106,2022-09-13,2022-09-18,2,Double,1869.69
28107,2019-10-01,2019-10-05,4,Family,1977.84
28108,2019-10-20,2019-10-22,4,Single,328.03
28109,2023-10-03,2023-10-16,4,Family,8145.77
28110,2020-07-26,2020-08-01,2,Single,979.51
28111,2020-02-21,2020-03-04,4,Family,4529.24
28112,2016-04-28,2016-04-30,2,Single,181.76
28113,2023-05-01,2023-05-11,4,Family,5613.6
28114,2017-02-21,2017-03-04,1,Double,1387.99
28115,2020-04-24,2020-05-04,4,Single,1841.5
28116,2018-06-15,2018-06-21,2,Single,1045.25
28117,2015-11-24,2015-11-29,3,Family,1762.82
28118,2016-02-07,2016-02-08,4,Single,94.45
28119,2015-07-15,2015-07-16,2,Double,287.09
28120,2018-01-08,2018-01-22,4,Single,1792.56
28121,2015-06-08,2015-06-19,2,Single,2722.76
28122,2021-08-09,2021-08-18,4,Single,2717.35
28123,2016-03-06,2016-03-07,2,Single,222.84
28124,2023-04-01,2023-04-08,2,Single,913.25
28125,2023-02-21,2023-03-04,2,Double,1733.39
28126,2016-03-09,2016-03-18,3,Single,1421.53
28127,2017-01-18,2017-01-23,3,Single,717.12
28128,2016-03-05,2016-03-18,4,Family,4712.2
28129,2023-10-28,2023-10-30,3,Family,882.25
28130,2021-02-17,2021-02-27,1,Single,1212.57
28131,2022-01-10,2022-01-16,1,Double,1136.32
28132,2016-06-28,2016-07-03,1,Double,1428.77
28133,2018-01-28,2018-01-30,1,Single,215.5
28134,2019-05-24,2019-06-04,4,Family,5581.69
28135,2021-01-30,2021-02-09,3,Family,2431.89
28136,2022-02-14,2022-02-23,3,Family,2526.59
28137,2022-04-09,2022-04-14,3,Family,2917.82
28138,2022-01-03,2022-01-11,2,Double,2128.41
28139,2022-03-23,2022-03-26,1,Double,783.22
28140,2021-11-03,2021-11-12,4,Family,4430.66
28141,2018-06-03,2018-06-10,2,Double,2006.05
28142,2023-03-11,2023-03-25,1,Single,3173.19
28143,2019-04-11,2019-04-14,3,Single,458.01
28144,2023-07-12,2023-07-24,4,Family,7292.27
28145,2015-12-17,2015-12-18,1,Single,145.68
28146,2019-02-21,2019-03-01,1,Double,993.18
28147,2021-04-04,2021-04-18,2,Double,4882.23
28148,2016-12-18,2016-12-25,3,Family,1652.92
28149,2016-09-02,2016-09-04,3,Family,684.47
28150,2021-11-30,2021-12-10,1,Single,1965.73
28151,2019-10-17,2019-10-27,1,Double,3201.55
28152,2021-03-28,2021-04-03,3,Single,998.05
28153,2022-04-04,2022-04-14,4,Single,1655.86
28154,2021-05-26,2021-05-31,3,Single,717.6
28155,2021-01-05,2021-01-10,3,Single,1009.62
28156,2020-12-12,2020-12-24,2,Double,2807.75
28157,2016-04-14,2016-04-21,2,Double,1600.62
28158,2018-06-17,2018-06-21,3,Single,1219.54
28159,2019-04-02,2019-04-14,3,Family,4224.36
28160,2020-09-19,2020-09-24,4,Single,690.08
28161,2019-06-14,2019-06-19,2,Single,981.16
28162,2023-07-05,2023-07-10,4,Single,1081.29
28163,2022-01-15,2022-01-29,4,Family,5913.12
28164,2020-05-16,2020-05-18,2,Single,441.45
28165,2022-01-06,2022-01-10,1,Single,576.16
28166,2023-02-24,2023-03-08,4,Single,1688.34
28167,2018-02-13,2018-02-16,1,Double,444.74
28168,2016-05-19,2016-05-27,4,Family,4299.81
28169,2018-07-20,2018-07-26,2,Double,2426.38
28170,2018-04-16,2018-04-26,3,Single,1843.18
28171,2020-07-30,2020-08-06,4,Family,4564.26
28172,2019-09-21,2019-10-05,2,Single,2818.46
28173,2017-12-11,2017-12-21,1,Single,693.2
28174,2016-07-25,2016-07-27,4,Family,1128.25
28175,2022-11-02,2022-11-04,4,Family,920.09
28176,2022-02-04,2022-02-13,2,Single,990.3
28177,2022-08-18,2022-08-28,3,Family,5264.31
28178,2021-12-19,2021-12-22,3,Single,330.1
28179,2018-09-02,2018-09-09,4,Single,1074.97
28180,2021-09-26,2021-10-02,2,Double,2002.53
28181,2020-03-23,2020-03-31,1,Double,2252.27
28182,2017-01-13,2017-01-23,2,Double,1789.14
28183,2016-03-16,2016-03-26,4,Single,1574.89
28184,2015-03-20,2015-03-31,1,Double,2462.75
28185,2017-04-08,2017-04-12,2,Double,1045.21
28186,2021-04-01,2021-04-15,1,Single,2153.32
28187,2022-03-09,2022-03-22,1,Double,3739.56
28188,2019-05-07,2019-05-08,4,Single,199.29
28189,2023-01-23,2023-01-26,3,Family,572.6
28190,2022-04-23,2022-05-05,2,Single,2117.43
28191,2019-04-23,2019-04-25,2,Single,482.38
28192,2021-01-13,2021-01-19,4,Single,1045.17
28193,2023-08-25,2023-09-03,1,Single,2739.46
28194,2015-08-14,2015-08-27,3,Family,5179.07
28195,2018-07-03,2018-07-14,3,Family,6630.03
28196,2019-02-19,2019-02-28,4,Family,1830.07
28197,2015-11-08,2015-11-13,1,Double,1343.69
28198,2023-12-07,2023-12-21,4,Single,1929.71
28199,2020-01-11,2020-01-18,2,Single,574.09
28200,2019-12-28,2020-01-07,4,Single,894.9
28201,2018-01-18,2018-01-21,1,Single,383.29
28202,2023-08-13,2023-08-20,1,Single,2032.95
28203,2023-11-04,2023-11-10,4,Family,4239.05
28204,2018-09-18,2018-09-27,3,Single,1953.12
28205,2021-02-10,2021-02-21,3,Family,3344.8
28206,2015-10-24,2015-10-26,3,Family,573.31
28207,2020-12-10,2020-12-15,1,Double,625.87
28208,2015-08-09,2015-08-14,1,Double,1797.63
28209,2015-01-04,2015-01-15,4,Single,1208.64
28210,2019-10-14,2019-10-27,1,Double,3978.19
28211,2020-11-20,2020-12-04,3,Family,4652.72
28212,2019-07-17,2019-07-21,1,Single,980.55
28213,2017-06-24,2017-07-07,1,Double,4388.45
28214,2020-01-18,2020-01-28,2,Single,1371.77
28215,2018-07-25,2018-08-03,3,Single,2183.55
28216,2017-12-01,2017-12-04,3,Single,310.24
28217,2017-10-11,2017-10-25,2,Single,1132.1
28218,2023-07-05,2023-07-17,2,Double,5425.15
28219,2021-07-14,2021-07-15,4,Family,812.12
28220,2020-04-08,2020-04-21,1,Single,2342.91
28221,2017-06-19,2017-07-01,3,Family,6142.47
28222,2019-12-07,2019-12-17,2,Double,2464.84
28223,2019-03-01,2019-03-07,3,Single,977.46
28224,2019-12-06,2019-12-08,2,Single,230.45
28225,2017-04-15,2017-04-16,4,Family,350.42
28226,2016-07-24,2016-07-27,3,Single,454.95
28227,2016-01-20,2016-01-24,2,Double,474.1
28228,2023-12-11,2023-12-17,2,Single,767.54
28229,2020-09-28,2020-10-04,1,Single,783.86
28230,2022-05-02,2022-05-16,2,Single,2923.63
28231,2019-04-29,2019-05-12,1,Double,3918.05
28232,2018-06-14,2018-06-21,1,Double,1834.83
28233,2018-02-20,2018-03-03,2,Single,1568.02
28234,2015-12-28,2016-01-08,3,Single,971.66
28235,2021-08-27,2021-08-31,4,Family,2620.65
28236,2023-11-16,2023-11-22,2,Double,1366.75
28237,2018-11-03,2018-11-16,2,Double,2764.32
28238,2016-06-22,2016-06-30,2,Single,1292.66
28239,2022-07-12,2022-07-26,3,Family,8849.43
28240,2022-10-18,2022-10-29,1,Double,3711.04
28241,2021-05-14,2021-05-24,4,Family,5251.22
28242,2018-02-12,2018-02-22,1,Single,1335.23
28243,2017-04-20,2017-05-03,3,Family,4774.97
28244,2018-10-31,2018-11-13,4,Family,5458.49
28245,2022-03-08,2022-03-22,1,Double,4313.72
28246,2019-01-09,2019-01-10,2,Single,131.22
28247,2023-04-20,2023-05-01,4,Single,2441.78
28248,2018-05-19,2018-05-27,1,Single,1135.66
28249,2018-12-06,2018-12-08,3,Single,219.55
28250,2016-08-21,2016-08-30,4,Family,5002.82
28251,2023-06-12,2023-06-23,3,Single,3324.11
28252,2016-02-06,2016-02-18,1,Single,1053.89
28253,2017-03-29,2017-04-05,1,Double,1389.36
28254,2021-09-06,2021-09-17,3,Single,2430.24
28255,2019-03-04,2019-03-06,4,Single,307.88
28256,2021-02-27,2021-03-05,2,Single,1232.46
28257,2018-12-20,2018-12-22,2,Single,174.11
28258,2020-12-26,2020-12-27,2,Single,88.76
28259,2018-07-31,2018-08-07,4,Family,4749.71
28260,2022-02-10,2022-02-22,4,Family,2868.18
28261,2019-01-19,2019-02-01,3,Single,1140.95
28262,2021-03-28,2021-03-31,1,Single,467.34
28263,2021-06-25,2021-06-27,4,Single,635.33
28264,2016-02-23,2016-02-25,4,Single,209.38
28265,2020-06-19,2020-07-02,1,Double,4604.28
28266,2022-09-30,2022-10-08,3,Family,3631.87
28267,2018-07-01,2018-07-03,2,Double,646.53
28268,2021-05-11,2021-05-15,3,Family,1656.55
28269,2021-10-20,2021-11-03,3,Single,3549.95
28270,2017-03-30,2017-04-11,1,Double,2844.43
28271,2015-11-01,2015-11-04,4,Family,880.7
28272,2020-04-02,2020-04-03,2,Single,141.03
28273,2019-05-03,2019-05-12,1,Single,1462.76
28274,2017-04-04,2017-04-13,3,Single,1013.22
28275,2023-03-03,2023-03-06,3,Single,591.5
28276,2015-07-24,2015-07-25,3,Family,429.96
28277,2015-02-16,2015-02-24,3,Single,1124.83
28278,2020-05-23,2020-06-03,4,Family,5433.49
28279,2016-06-22,2016-07-02,1,Double,3237.59
28280,2015-01-24,2015-01-28,4,Family,1277.14
28281,2016-06-13,2016-06-14,3,Family,537.82
28282,2020-10-03,2020-10-17,1,Double,4361.46
28283,2023-07-18,2023-07-27,4,Single,2126.86
28284,2023-02-19,2023-03-02,1,Double,1676.3
28285,2017-12-25,2017-12-30,2,Double,1114.08
28286,2018-01-13,2018-01-17,4,Single,310.47
28287,2019-01-04,2019-01-05,1,Single,179.04
28288,2020-04-08,2020-04-09,1,Double,280.03
28289,2018-09-22,2018-10-02,2,Double,2267.01
28290,2022-01-29,2022-02-12,3,Single,2405.87
28291,2015-01-16,2015-01-27,3,Single,895.72
28292,2017-11-04,2017-11-17,1,Double,2694.02
28293,2018-12-15,2018-12-28,2,Single,1431.57
28294,2016-10-04,2016-10-12,3,Family,2895.11
28295,2015-04-06,2015-04-10,2,Single,575.05
28296,2017-10-03,2017-10-08,1,Double,960.37
28297,2017-08-29,2017-08-30,1,Single,161.06
28298,2021-11-01,2021-11-05,3,Single,555.67
28299,2023-03-03,2023-03-15,2,Double,4031.14
28300,2016-09-04,2016-09-09,3,Single,1227.53
